id,name,device_type,device_role,serial,status,site,rack,position,tenant
2317,T4.10A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2318,T4.11A.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2319,T4.11A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2320,T4.12A.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2321,T4.ATICO.R1.1,,Access Switch,,Active,ACCR,,,TJSC
2322,T4.ATICO.R2.1,,Access Switch,,Active,ACCR,,,TJSC
2323,T4.BACKBONE-9300:1,,Core Switch,,Active,ACCR,,,TJSC
2324,T4.BACKBONE-9300:2,,Core Switch,,Active,ACCR,,,TJSC
2740,T4.TERREO.R1.1:1,,Access Switch,,Active,ACCR,,,
2741,T4.TERREO.R1.1:2,,Access Switch,,Active,ACCR,,,
2742,T4.TERREO.R1.1:3,,Access Switch,,Active,ACCR,,,
2060,T5.1A.R1.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2061,T5.1A.R2.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2062,T5.2A.R1.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2063,T5.2A.R2.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2064,T5.3A.R1.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2065,T5.3A.R2.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
105,T5.6A.R2.2,,Access Switch,FCQ1529Z660,Active,Academia Judicial / UDB,,,
2066,T5.ATICO.R1.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2067,T5.ATICO.R2.1,,Access Switch,,Active,Academia Judicial / UDB,,,TJSC
2980,TA-25-2 (Sala Cofre),,Agregador de tráfego para Visibilidade de Dados,,Active,Sala Cofre,Telecom 01,17.0,
2957,TAP GTP ATX-21,,TAP,,Active,CPD,Rack Telecom 02,21.0,
2896,TORRE2_ACESSO.1A.1,,Access Switch,,Active,Torre 2,,,TJSC
2897,TORRE2_ACESSO.2A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2899,TORRE2_ACESSO.2A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2898,TORRE2_ACESSO.2A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2911,TORRE2_ACESSO.3A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2913,TORRE2_ACESSO.3A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2912,TORRE2_ACESSO.3A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2914,TORRE2_ACESSO.4A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2916,TORRE2_ACESSO.4A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2915,TORRE2_ACESSO.4A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2917,TORRE2_ACESSO.5A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2919,TORRE2_ACESSO.5A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2918,TORRE2_ACESSO.5A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2920,TORRE2_ACESSO.6A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2922,TORRE2_ACESSO.6A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2921,TORRE2_ACESSO.6A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2923,TORRE2_ACESSO.7A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2925,TORRE2_ACESSO.7A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2924,TORRE2_ACESSO.7A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2926,TORRE2_ACESSO.8A.1:1,,Access Switch,,Active,Torre 2,,,TJSC
2928,TORRE2_ACESSO.8A.1:2,,Access Switch,,Active,Torre 2,,,TJSC
2927,TORRE2_ACESSO.8A.1:3,,Access Switch,,Active,Torre 2,,,TJSC
2887,TORRE2_ACESSO.RACK-PLENO:1,,Access Switch,,Active,Torre 2,,,TJSC
2889,TORRE2_ACESSO.RACK-PLENO:2,,Access Switch,,Active,Torre 2,,,TJSC
2888,TORRE2_ACESSO.RACK-PLENO:3,,Access Switch,,Active,Torre 2,,,TJSC
2890,TORRE2_ACESSO.T2.SALA.101,,Access Switch,,Active,Torre 2,,,TJSC
2891,TORRE2_ACESSO.T2.SALA.102,,Access Switch,,Active,Torre 2,,,TJSC
2892,TORRE2_ACESSO.T2.SALA.103,,Access Switch,,Active,Torre 2,,,TJSC
2893,TORRE2_ACESSO.T2.SALA.104,,Access Switch,,Active,Torre 2,,,TJSC
2894,TORRE2_ACESSO.T2.SALA.105,,Access Switch,,Active,Torre 2,,,TJSC
2895,TORRE2_ACESSO.T2.SALA.106,,Access Switch,,Active,Torre 2,,,TJSC
2880,TORRE2_ACESSO.TERREO-RACK1:1,,Access Switch,,Active,Torre 2,,,TJSC
2881,TORRE2_ACESSO.TERREO-RACK1:2,,Access Switch,,Active,Torre 2,,,TJSC
2882,TORRE2_ACESSO.TERREO-RACK2:1,,Access Switch,,Active,Torre 2,,,TJSC
2883,TORRE2_ACESSO.TERREO-RACK2:2,,Access Switch,,Active,Torre 2,,,TJSC
2884,TORRE2_ACESSO.TERREO-RACK2:3,,Access Switch,,Active,Torre 2,,,TJSC
2885,TORRE2_ACESSO.TERREO-RACK2:4,,Access Switch,,Active,Torre 2,,,TJSC
2942,TORRE2_ACESSO.TERREO-RACK3:1,,Access Switch,,Active,Torre 2,,,TJSC
2943,TORRE2_ACESSO.TERREO-RACK3:2,,Access Switch,,Active,Torre 2,,,
2886,TORRE2_ACESSO.TERREO-RACK4.1,,Access Switch,,Active,Torre 2,,,TJSC
2929,TORRE2_ACESSO.TERREO-RACK4.2,,Access Switch,,Active,Torre 2,,,TJSC
2982,Viavi-APEX-01,,Network Performance Manager (NPM),,Active,Sala Cofre,Rack 04 (Viavi e HC-2),23.0,
2983,Viavi-GigaFlow-01,,Network Performance Manager (NPM),,Active,Sala Cofre,Rack 04 (Viavi e HC-2),25.0,
2987,Viavi-GigaStor-01,,Network Performance Manager (NPM),,Active,Sala Cofre,Rack 04 (Viavi e HC-2),34.0,
3305,XX_joinville_XX,,Spare Switch,,Offline,Joinville,,,
